step no.,uptime,x,y,z,u,v,w,p,q,r,p_m,q_m,r_m,p_t,q_t,r_t,lm_p,lm_q,lm_r
217,43.06217586901039,7.96409341002053,-3.73081416913923,1.19464918602068,0.292151982811394,-0.0131942081180189,0.124444055286350,0.249996795607526,0.249998295508663,0.249997273287722,0.0,-0.0,-0.2900000214576721,0.249996795607526,0.249998295508663,0.0904980522326216,0.0500032043924742,0.0500017044913370,0.549997273287722
218,43.285399909014814,7.99225403922846,-3.73500540246868,1.20034463628154,0.276297433080761,0.00195967942723427,0.108718240412561,0.249987701427871,0.249998421788004,0.249997344464458,0.0,-0.0,-0.2900000214576721,0.249987701427871,0.249998421788004,0.0904981027681025,0.0500122985721287,0.0500015782119963,0.549997344464458
219,43.48313736205455,8.06080103275589,-3.74877894871621,1.21491150050136,0.289232748618308,-0.00864361686449872,0.113412874808494,0.249999964081092,0.249999992539005,0.249999981014988,0.0,-0.0,-0.2900000214576721,0.249999964081092,0.249999992539005,0.0904999747189224,0.0500000359189078,0.0500000074609954,0.549999981014988
220,43.670111029059626,8.10959012845564,-3.75501445377589,1.22388494007046,0.288913624455916,0.00967390285967476,0.100799696614729,0.249988734816858,0.249998407803941,0.249997344648476,0.0,-0.0,-0.2900000214576721,0.249988734816858,0.249998407803941,0.0904981028987552,0.0500112651831422,0.0500015921960594,0.549997344648476
221,43.87506019300781,8.14773170863958,-3.76117985144299,1.23399384647335,0.284757252304324,0.00572717141962915,0.111968498198756,0.249989898165107,0.249998298729022,0.249997331656523,0.0,-0.0,-0.2900000214576721,0.249989898165107,0.249998298729022,0.0904980936744691,0.0500101018348929,0.0500017012709784,0.549997331656523
222,44.07798054500017,8.19368352592370,-3.76901026940374,1.24589660086017,0.286602482218613,0.0133771039734977,0.106138806809058,0.249989819755792,0.249998355992554,0.249997359966053,0.0,-0.0,-0.2900000214576721,0.249989819755792,0.249998355992554,0.0904981137742344,0.0500101802442084,0.0500016440074459,0.549997359966053
223,44.28179428097792,8.24110145752271,-3.77792924235485,1.25566421479622,0.286146173111606,-0.000581910975766126,0.107196835658956,0.249991340572181,0.249998321318476,0.249997361175666,0.0,-0.0,-0.2900000214576721,0.249991340572181,0.249998321318476,0.0904981146330601,0.0500086594278186,0.0500016786815242,0.549997361175666
224,44.47859290195629,8.29990871120416,-3.79132540409414,1.27004060558053,0.292182334707308,0.00228912849836328,0.105388355449962,0.249992567413595,0.249998409794745,0.249997372056366,0.0,-0.0,-0.2900000214576721,0.249992567413595,0.249998409794745,0.0904981223583564,0.0500074325864051,0.0500015902052546,0.549997372056366
225,44.66708379902411,8.33655425600745,-3.79529903257156,1.28249543050955,0.279792382942546,0.0107597295213825,0.125177189337123,0.249973208010197,0.249998412921381,0.249997382372668,0.0,-0.0,-0.2900000214576721,0.249973208010197,0.249998412921381,0.0904981296829308,0.0500267919898025,0.0500015870786190,0.549997382372668
226,44.87551613606047,8.38244678807710,-3.80113897478096,1.29890097301340,0.283606163285881,0.0199384848254018,0.122892587505489,0.249994517808291,0.249998420516953,0.249997427483011,0.0,-0.0,-0.2900000214576721,0.249994517808291,0.249998420516953,0.0904981617112732,0.0500054821917094,0.0500015794830467,0.549997427483011
227,45.08307488600258,8.43083195270300,-3.80616495266977,1.31339120964834,0.286560276210308,0.0193451472222807,0.126237848460674,0.249977876362103,0.249998384635005,0.249997438875392,0.0,-0.0,-0.2900000214576721,0.249977876362103,0.249998384635005,0.0904981697998637,0.0500221236378970,0.0500016153649953,0.549997438875392
228,45.28702826902736,8.48866551106950,-3.81307237036366,1.33123722751530,0.287832865406102,0.0238617061714594,0.120449872602052,0.249983913707246,0.249998409061437,0.249997457637412,0.0,-0.0,-0.2900000214576721,0.249983913707246,0.249998409061437,0.0904981831208977,0.0500160862927539,0.0500015909385626,0.549997457637412
229,45.50152633502148,8.53347832638490,-3.82199467936475,1.34844434372744,0.271237228237966,0.00828145461616869,0.133180331611017,0.249959616817545,0.249998393143289,0.249997464815000,0.0,-0.0,-0.2900000214576721,0.249959616817545,0.249998393143289,0.0904981882169850,0.0500403831824554,0.0500016068567112,0.549997464815000
230,45.672505249036476,8.58106924084852,-3.82742421523695,1.36130633071858,0.278359700641535,0.0186167626594523,0.119296733937166,0.249999772393938,0.249999987076572,0.249999970726559,0.0,-0.0,-0.2900000214576721,0.249999772393938,0.249999987076572,0.0904999674141375,0.0500002276060619,0.0500000129234283,0.549999970726559
231,45.87474466697313,8.62190305050045,-3.83090138544698,1.36817289477903,0.288637223632636,0.0230949995830676,0.104549805612864,0.249977994234128,0.249998444884972,0.249997489775300,0.0,-0.0,-0.2900000214576721,0.249977994234128,0.249998444884972,0.0904982059387968,0.0500220057658720,0.0500015551150279,0.549997489775299
232,46.08925847802311,8.67306423826552,-3.83460292063193,1.37980324477267,0.303339990155744,0.0289947933722012,0.107899183707284,0.249977905850448,0.249998409399925,0.249997472222215,0.0,-0.0,-0.2900000214576721,0.249977905850448,0.249998409399925,0.0904981934761074,0.0500220941495522,0.0500015906000754,0.549997472222215
233,46.291792819974944,8.72827389491680,-3.83799005872727,1.39474384593641,0.284598005467805,0.0330168171764936,0.112013769799623,0.250029862870631,0.249998396452838,0.249997488705656,0.0,-0.0,-0.2900000214576721,0.250029862870631,0.249998396452838,0.0904982051793498,0.0499701371293688,0.0500016035471625,0.549997488705656
234,46.4822198030306,8.77477452056809,-3.84053254823736,1.40754423198595,0.285901869197853,0.0355881820595935,0.111569354792602,0.250011040805899,0.249998396708489,0.249997508731365,0.0,-0.0,-0.2900000214576721,0.250011040805899,0.249998396708489,0.0904982193976032,0.0499889591941006,0.0500016032915113,0.549997508731365
235,46.676374739035964,8.81817693118055,-3.84250776658936,1.41768663033463,0.305245846698653,0.0362200543308968,0.113528579662215,0.249999113378582,0.249998393458180,0.249997519306648,0.0,-0.0,-0.2900000214576721,0.249999113378582,0.249998393458180,0.0904982269060534,0.0500008866214178,0.0500016065418201,0.549997519306648
236,46.884256795048714,8.87098771151062,-3.84448767697517,1.43083457213509,0.311721852230852,0.0388504026411222,0.114040946769540,0.250014347028593,0.249998402958064,0.249997530956293,0.0,-0.0,-0.2900000214576721,0.250014347028593,0.249998402958064,0.0904982351773014,0.0499856529714070,0.0500015970419358,0.549997530956293
237,47.067770955036394,8.92876825124016,-3.84031558331144,1.44426541519265,0.291114319860470,0.0636030536140318,0.110702534019482,0.250018412409796,0.249999944181946,0.249999870215819,0.0,-0.0,-0.2900000214576721,0.250018412409796,0.249999944181946,0.0904998960515144,0.0499815875902038,0.0500000558180543,0.549999870215819
238,47.275987738976255,8.97053438354301,-3.83814259688596,1.45387057364390,0.302343663015338,0.0626108983540256,0.109006792494031,0.250060299053277,0.249998240051685,0.249997550202219,0.0,-0.0,-0.2900000214576721,0.250060299053277,0.249998240051685,0.0904982488419085,0.0499397009467231,0.0500017599483153,0.549997550202219
239,47.501446514972486,9.02077239849323,-3.83783995439985,1.46484654633172,0.299565498935893,0.0559265927736608,0.107207888024762,0.249949256530971,0.249998243725328,0.249997556200972,0.0,-0.0,-0.2900000214576721,0.249949256530971,0.249998243725328,0.0904982531010229,0.0500507434690294,0.0500017562746721,0.549997556200972
240,47.669138425029814,9.08153659260330,-3.83698706473150,1.47946895714031,0.301338739994066,0.0542702892078927,0.109244745525615,0.249926747147343,0.249998290674266,0.249997563251092,0.0,-0.0,-0.2900000214576721,0.249926747147343,0.249998290674266,0.0904982581066082,0.0500732528526569,0.0500017093257339,0.549997563251092
241,47.88791744201444,9.12340078393426,-3.83594397352210,1.48947451261258,0.304351331780666,0.0563247554218412,0.111057574043983,0.250017165375197,0.249998318433653,0.249997578905510,0.0,-0.0,-0.2900000214576721,0.250017165375197,0.249998318433653,0.0904982692212447,0.0499828346248026,0.0500016815663474,0.549997578905510
242,48.07175460795406,9.16800556783931,-3.83436230781952,1.49969684946270,0.280473739159922,0.0563345335141523,0.104391761375288,0.249979388305847,0.249998312447971,0.249997590353525,0.0,-0.0,-0.2900000214576721,0.249979388305847,0.249998312447971,0.0904982773493348,0.0500206116941535,0.0500016875520286,0.549997590353525
243,48.28061528899707,9.22430395957758,-3.83406359519132,1.51070440846169,0.307296508398144,0.0520466428122062,0.101980415579169,0.250021750192924,0.249999941050085,0.249999871211314,0.0,-0.0,-0.2900000214576721,0.250021750192924,0.249999941050085,0.0904998967583163,0.0499782498070757,0.0500000589499147,0.549999871211314
244,48.48859304795042,9.27363196180619,-3.83411200769693,1.51969370266013,0.303763904489935,0.0517052349144451,0.0993488625366099,0.249761790541461,0.249998340172609,0.249997595923761,0.0,-0.0,-0.2900000214576721,0.249761790541461,0.249998340172609,0.0904982813042022,0.0502382094585392,0.0500016598273912,0.549997595923761
245,48.6741657940438,9.33994557597085,-3.82750784223143,1.52920284733985,0.323771344514903,0.0733544901184408,0.0904356781564323,0.250021775020026,0.249998344290539,0.249997600056946,0.0,-0.0,-0.2900000214576721,0.250021775020026,0.249998344290539,0.0904982842387636,0.0499782249799744,0.0500016557094611,0.549997600056946
246,48.878572487970814,9.38644495012393,-3.82098688171156,1.53683685100214,0.329718113046418,0.0811454673374992,0.0948791914696794,0.250112865166028,0.249998233882645,0.249997595776314,0.0,-0.0,-0.2900000214576721,0.250112865166028,0.249998233882645,0.0904982811995148,0.0498871348339724,0.0500017661173554,0.549997595776314
247,49.09422217996325,9.44562496977857,-3.81257069341110,1.54866018491936,0.344560853531532,0.0909512297715470,0.103105555614404,0.249964351534819,0.249998302102469,0.249997608713069,0.0,-0.0,-0.2900000214576721,0.249964351534819,0.249998302102469,0.0904982903846108,0.0500356484651811,0.0500016978975308,0.549997608713069
248,49.267631451948546,9.50366165653054,-3.80109534786471,1.55931668838576,0.340802789488665,0.0991234898658910,0.104050763705603,0.249947610897429,0.249998419478752,0.249997630773058,0.0,-0.0,-0.2900000214576721,0.249947610897429,0.249998419478752,0.0904983060472022,0.0500523891025708,0.0500015805212483,0.549997630773058
249,49.48373845801689,9.56096383552074,-3.79748317104219,1.57083174584010,0.341750215506549,0.0735073683321427,0.103757787263388,0.250014864001203,0.249998571934523,0.249997641587406,0.0,-0.0,-0.2900000214576721,0.250014864001203,0.249998571934523,0.0904983137253892,0.0499851359987974,0.0500014280654772,0.549997641587406
250,49.67472075403202,9.61470646275690,-3.79993839016452,1.58029364854857,0.329115123232724,0.0574346615242675,0.100885779341580,0.249895455807592,0.249998275632718,0.249997651310940,0.0,-0.0,-0.2900000214576721,0.249895455807592,0.249998275632718,0.0904983206290984,0.0501045441924079,0.0500017243672823,0.549997651310940
251,49.872297642054036,9.66878365487232,-3.79516807039729,1.59084371568443,0.325672577340112,0.0682307660765505,0.100608582813249,0.249891630007053,0.249998296750600,0.249997655380118,0.0,-0.0,-0.2900000214576721,0.249891630007053,0.249998296750600,0.0904983235182144,0.0501083699929468,0.0500017032494000,0.549997655380118
252,50.078906727954745,9.71873082527996,-3.78817776648422,1.60124234452327,0.311865300411015,0.0782973659277252,0.103608455979853,0.250031101054944,0.249998279376937,0.249997664271859,0.0,-0.0,-0.2900000214576721,0.250031101054944,0.249998279376937,0.0904983298313503,0.0499688989450559,0.0500017206230626,0.549997664271859
253,50.301725344965234,9.77138423527055,-3.78365792232939,1.61254756133867,0.314283351340537,0.0708979916956474,0.105766589679961,0.250000693549337,0.249999942808906,0.249999872879472,0.0,-0.0,-0.2900000214576721,0.250000693549337,0.249999942808906,0.0904998979427082,0.0499993064506634,0.0500000571910945,0.549999872879472
254,50.484407469048165,9.83230611274032,-3.78012035829965,1.62771394482784,0.303093025554617,0.0698942747904852,0.110479911883076,0.249986301197439,0.249998290852424,0.249997691075792,0.0,-0.0,-0.2900000214576721,0.249986301197439,0.249998290852424,0.0904983488621421,0.0500136988025607,0.0500017091475763,0.549997691075792
255,50.67640366102569,9.87243271621663,-3.78035284459250,1.63690752332988,0.297908820340956,0.0522805076451841,0.107083398977840,0.249925950207171,0.249998303633406,0.249997711437744,0.0,-0.0,-0.2900000214576721,0.249925950207171,0.249998303633406,0.0904983633191278,0.0500740497928289,0.0500016963665936,0.549997711437744
256,50.88082275202032,9.91952791314657,-3.78445089335305,1.64892403044463,0.292095666196710,0.0444239004557490,0.109728330191737,0.250211520838584,0.249998364505977,0.249997714483242,0.0,-0.0,-0.2900000214576721,0.250211520838584,0.249998364505977,0.0904983654814311,0.0497884791614164,0.0500016354940228,0.549997714483242
257,51.078484634985216,9.97276469862611,-3.78173977995141,1.66000969177854,0.312961180813682,0.0560755432844872,0.105237723447453,0.249997075856962,0.249999944687492,0.249999873763611,0.0,-0.0,-0.2900000214576721,0.249997075856962,0.249999944687492,0.0904998985704470,0.0500029241430381,0.0500000553125083,0.549999873763611
258,51.27978336904198,10.0275672620077,-3.77824811526009,1.67112012207586,0.319682928690880,0.0637120948677947,0.108835379550426,0.249970362972559,0.249998351100761,0.249997732068955,0.0,-0.0,-0.2900000214576721,0.249970362972559,0.249998351100761,0.0904983779672870,0.0500296370274413,0.0500016488992388,0.549997732068955
259,51.49515136505943,10.0835509358430,-3.76959169072626,1.67954939701270,0.335500269425161,0.0873029374005870,0.0956314087333755,0.250019070940303,0.249998325198427,0.249997747177468,0.0,-0.0,-0.2900000214576721,0.250019070940303,0.249998325198427,0.0904983886943310,0.0499809290596971,0.0500016748015735,0.549997747177468
260,51.67047667806037,10.1453127843694,-3.75772173980221,1.68742546712710,0.342571726717818,0.0965046646975162,0.0948898146830680,0.107618683474396,0.249998473227401,0.249997734995368,0.0,-0.0,-0.2900000214576721,0.107618683474396,0.249998473227401,0.0904983800450403,0.192381316525604,0.0500015267725988,0.549997734995368
261,51.88529838202521,10.2003765736992,-3.75194050082209,1.69322388637609,0.334158259120998,0.0835304620240305,0.0816438781593416,-0.115616169343187,0.249998641119531,0.249997740821352,0.0,-0.0,-0.2900000214576721,-0.115616169343187,0.249998641119531,0.0904983841814889,0.415616169343187,0.0500013588804685,0.549997740821352
262,52.061886204988696,10.2454234704930,-3.74877426785825,1.69874583839098,0.286951832750864,0.0460180382226178,0.0541034641657540,-0.244019812579126,0.249998501821970,0.249997726290339,0.0,-0.0,-0.2900000214576721,-0.244019812579126,0.249998501821970,0.0904983738644698,0.544019812579126,0.0500014981780296,0.549997726290339
263,52.28142364905216,10.2876558901163,-3.74322003733690,1.70765166283027,0.243873894856414,0.00423578982158622,0.0148635103265854,-0.0411029554062748,0.249998304750105,0.249997692427271,0.0,-0.0,-0.2900000214576721,-0.0411029554062748,0.249998304750105,0.0904983498216924,0.341102955406275,0.0500016952498955,0.549997692427271
264,52.47604489105288,10.3179289922621,-3.73805688741268,1.71573229316705,0.154822878790861,-0.0230091509690226,-0.00717224900626551,0.0461566325569907,0.249998490514609,0.249997635612873,0.0,-0.0,-0.2900000214576721,0.0461566325569907,0.249998490514609,0.0904983094834712,0.253843367443009,0.0500015094853908,0.549997635612873
265,52.69644214399159,10.3414507909749,-3.73365030639845,1.72515408408666,0.120339892374403,0.0154517866094179,0.0358154061604805,0.250690336120484,0.249998463476244,0.249997605978095,0.0,-0.0,-0.2900000214576721,0.250690336120484,0.249998463476244,0.0904982884427792,0.0493096638795163,0.0500015365237559,0.549997605978095
266,52.87558298103977,10.3540666947824,-3.73010138961664,1.73223941400251,0.0834457328229101,0.0286887077300699,0.0483440210728796,0.250028708252300,0.249998472057447,0.249997687125953,0.0,-0.0,-0.2900000214576721,0.250028708252300,0.249998472057447,0.0904983460577566,0.0499712917477004,0.0500015279425526,0.549997687125953
267,53.0887621040456,10.3679570450919,-3.72143165893219,1.74152383198222,0.0983854604447598,0.0927417089725251,0.0938399320030923,0.250169211773404,0.249998418306684,0.249997713487811,0.0,-0.0,-0.2900000214576721,0.250169211773404,0.249998418306684,0.0904983647746750,0.0498307882265964,0.0500015816933155,0.549997713487811
268,53.27770411095116,10.3779769972433,-3.70919343026786,1.75250466015805,0.0999479668682791,0.0969424622601248,0.0996900314933039,0.249929689821952,0.249998653557369,0.249997786792878,0.0,-0.0,-0.2900000214576721,0.249929689821952,0.249998653557369,0.0904984168212710,0.0500703101780480,0.0500013464426307,0.549997786792878
269,53.48567023302894,10.3919171268403,-3.70396975958088,1.76058770564430,0.113210168808366,0.0860601376291768,0.0931082713898675,0.249881241587239,0.249998626179051,0.249997805085239,0.0,-0.0,-0.2900000214576721,0.249881241587239,0.249998626179051,0.0904984298088471,0.0501187584127609,0.0500013738209487,0.549997805085239
270,53.683518899953924,10.4087146684908,-3.69904302916422,1.76820506211917,0.126201592575978,0.0771253781432616,0.0905975030774580,0.219731142273947,0.249998661849170,0.249997802437198,0.0,-0.0,-0.2900000214576721,0.219731142273947,0.249998661849170,0.0904984279287381,0.0802688577260525,0.0500013381508300,0.549997802437198
271,53.88170641800389,10.4262771196710,-3.69013728570674,1.77240952734247,0.132131371670452,0.0969072915846979,0.0739799365634596,0.129924389468201,0.249998559706933,0.249997805403863,0.0,-0.0,-0.2900000214576721,0.129924389468201,0.249998559706933,0.0904984300350699,0.170075610531799,0.0500014402930673,0.549997805403863
272,54.0689936169656,10.4440415053626,-3.67766595336901,1.77556356180732,0.134822204242429,0.0924050020975679,0.0662273182524055,0.0609342313938683,0.249998479935221,0.249997784498049,0.0,-0.0,-0.2900000214576721,0.0609342313938683,0.249998479935221,0.0904984151919425,0.239065768606132,0.0500015200647787,0.549997784498049
273,54.270748988958076,10.4634304035801,-3.66904270837094,1.78072041941192,0.133252138445093,0.0782315602395074,0.0508688168469207,0.00259821913397914,0.249998493615669,0.249997776185927,0.0,-0.0,-0.2900000214576721,0.00259821913397914,0.249998493615669,0.0904984092903360,0.297401780866021,0.0500015063843312,0.549997776185927
274,54.47344645403791,10.4816918206498,-3.65868617654432,1.78674445984503,0.114653027199375,0.0577166290508379,0.0404505585806240,-0.0461416742110935,0.249998632358622,0.249997759171117,0.0,-0.0,-0.2900000214576721,-0.0461416742110935,0.249998632358622,0.0904983972098213,0.346141674211093,0.0500013676413784,0.549997759171117
275,54.68591042095795,10.4936932033506,-3.64769815062984,1.79150273118394,0.0839559764698279,0.0621678562000525,0.0235722859487069,-0.0350903028644775,0.249998511103689,0.249997749806775,0.0,-0.0,-0.2900000214576721,-0.0350903028644775,0.249998511103689,0.0904983905611392,0.335090302864477,0.0500014888963112,0.549997749806775
276,54.883066453039646,10.4998844882313,-3.63327046977333,1.79500206388865,0.0451940399725301,0.0499999960083825,0.0132220228333337,0.0331785161815496,0.249998639682654,0.249997727831353,0.0,-0.0,-0.2900000214576721,0.0331785161815496,0.249998639682654,0.0904983749585901,0.266821483818450,0.0500013603173463,0.549997727831353
277,55.081054012989625,10.5011653778776,-3.62568719620594,1.80060015458428,0.0187968600909381,0.0440105487029224,0.0180776648591428,0.144167273221132,0.249998538524330,0.249997713632403,0.0,-0.0,-0.2900000214576721,0.144167273221132,0.249998538524330,0.0904983648773353,0.155832726778868,0.0500014614756704,0.549997713632403
278,55.28316960402299,10.4990239175216,-3.61780578734836,1.80534442701180,-0.00132797556325969,0.0478414707784337,0.0324275196497125,0.228188423213194,0.249998472918264,0.249997726982270,0.0,-0.0,-0.2900000214576721,0.228188423213194,0.249998472918264,0.0904983743557411,0.0718115767868058,0.0500015270817355,0.549997726982270
279,55.494969274965115,10.4916829731654,-3.60804898341177,1.81431998086618,-0.0132514702324636,0.0843288620765441,0.0711091777141326,0.249969400422017,0.249998532245110,0.249997754723023,0.0,-0.0,-0.2900000214576721,0.249969400422017,0.249998532245110,0.0904983940516750,0.0500305995779829,0.0500014677548898,0.549997754723023
280,55.67207326798234,10.4846572665034,-3.59514658315821,1.82290437257103,-0.000219450563822110,0.100993140369024,0.0862445335381886,0.249876120113638,0.249998289952049,0.249997817022640,0.0,-0.0,-0.2900000214576721,0.249876120113638,0.249998289952049,0.0904984382844015,0.0501238798863619,0.0500017100479506,0.549997817022640
281,55.87554627400823,10.4795046329481,-3.58130226731262,1.83251008133211,0.0102903842839083,0.126105174413570,0.102511834344514,0.250002828126372,0.249997420864830,0.249994991665767,0.0,-0.0,-0.2900000214576721,0.250002828126372,0.249997420864830,0.0904964322810821,0.0499971718736278,0.0500025791351704,0.549994991665767
282,56.08933124796022,10.4770477798203,-3.56428079829179,1.84268131025853,0.0305073393480593,0.124038808231216,0.0979915002332741,0.250281684812251,0.249997443509387,0.249995005606648,0.0,-0.0,-0.2900000214576721,0.250281684812251,0.249997443509387,0.0904964421791074,0.0497183151877494,0.0500025564906126,0.549995005606648
283,56.28121423802804,10.4817722763932,-3.55125332896878,1.84949357823517,0.0574629139485898,0.125515299416626,0.0937021323810461,0.200381425263027,0.249997453702213,0.249994986819318,0.0,-0.0,-0.2900000214576721,0.200381425263027,0.249997453702213,0.0904964288401039,0.0996185747369727,0.0500025462977874,0.549994986819318
284,56.48196313600056,10.4896256023185,-3.53558540079783,1.85702645983141,0.0772793558918124,0.123605369173754,0.0882488773696309,0.110126333878277,0.249997462746672,0.249994985471870,0.0,-0.0,-0.2900000214576721,0.110126333878277,0.249997462746672,0.0904964278834154,0.189873666121723,0.0500025372533280,0.549994985471870
285,56.68115894799121,10.4962412371135,-3.51109213225791,1.86650785284371,0.0751574108484467,0.170500322628327,0.0948679404440601,0.0339918391028220,0.249997471512407,0.249994986147842,0.0,-0.0,-0.2900000214576721,0.0339918391028220,0.249997471512407,0.0904964283633556,0.266008160897178,0.0500025284875933,0.549994986147842
286,56.88568155199755,10.4932045068819,-3.50284309045803,1.86960046401400,0.0434704256446835,0.0969204102845665,0.0529230312647101,0.0252051785106666,0.249997501743421,0.249994953424736,0.0,-0.0,-0.2900000214576721,0.0252051785106666,0.249997501743421,0.0904964051299515,0.274794821489333,0.0500024982565787,0.549994953424736
287,57.08560893300455,10.4946636661634,-3.48912146907087,1.87672952115746,0.0254032536073362,0.0762690714224016,0.0416901594622766,0.124973248830679,0.249997476442616,0.249994991526288,0.0,-0.0,-0.2900000214576721,0.124973248830679,0.249997476442616,0.0904964321820526,0.175026751169321,0.0500025235573842,0.549994991526288
288,57.277072809054516,10.4854363223295,-3.47572676191042,1.88695840072295,-0.0106197494364737,0.0830607962512018,0.0509025071465017,0.174823326819799,0.249997473087200,0.249995003464142,0.0,-0.0,-0.2900000214576721,0.174823326819799,0.249997473087200,0.0904964406579282,0.125176673180201,0.0500025269128000,0.549995003464142
289,57.467578966054134,10.4824121849295,-3.46566735407893,1.89249037892210,-0.00802593600923954,0.0990140073282010,0.0722160533351189,0.249999217546288,0.249997485179371,0.249995006912551,0.0,-0.0,-0.2900000214576721,0.249999217546288,0.249997485179371,0.0904964431062987,0.0500007824537125,0.0500025148206293,0.549995006912551
290,57.67953887395561,10.4776997431300,-3.45274969403639,1.89921587829506,0.00118487287633844,0.107395670901470,0.0737326848911566,0.249999279446135,0.249997501324086,0.249995006738306,0.0,-0.0,-0.2900000214576721,0.249999279446135,0.249997501324086,0.0904964429825846,0.0500007205538648,0.0500024986759144,0.549995006738306
291,57.88148473505862,10.4768214265200,-3.44481029228375,1.90488137438470,0.0199055868846781,0.104316118331016,0.0884278930438168,0.249995786496034,0.249997514219368,0.249995002807651,0.0,-0.0,-0.2900000214576721,0.249995786496034,0.249997514219368,0.0904964401918195,0.0500042135039657,0.0500024857806322,0.549995002807651
292,58.08305654802825,10.4761456386116,-3.43608313079673,1.91150212048566,0.0406021554602643,0.0994969349934121,0.0824029747976323,0.232906245775932,0.249997517289242,0.249995027338899,0.0,-0.0,-0.2900000214576721,0.232906245775932,0.249997517289242,0.0904964576090050,0.0670937542240678,0.0500024827107583,0.549995027338899
293,58.27808375901077,10.4800187715528,-3.42180101175184,1.92152799340923,0.0537546319951427,0.120924758125947,0.105674980540679,0.172902243194905,0.249997520451668,0.249995017791868,0.0,-0.0,-0.2900000214576721,0.172902243194905,0.249997520451668,0.0904964508306136,0.127097756805095,0.0500024795483316,0.549995017791868
294,58.467761161969975,10.4849523189351,-3.40901212430709,1.93275456843744,0.0717037333474386,0.118178571976804,0.101847189880990,0.125941536835859,0.249997537429161,0.249995015655664,0.0,-0.0,-0.2900000214576721,0.125941536835859,0.249997537429161,0.0904964493139090,0.174058463164141,0.0500024625708393,0.549995015655664
295,58.73685429897159,10.4951687123620,-3.39287208491544,1.94186118931250,0.0871564280207807,0.127547504376953,0.0989980120177918,0.0617454376980953,0.249997543874000,0.249995020714249,0.0,-0.0,-0.2900000214576721,0.0617454376980953,0.249997543874000,0.0904964529055037,0.238254562301905,0.0500024561259999,0.549995020714249
296,58.87696764396969,10.5020602805719,-3.38194241181632,1.94662217656344,0.0752132452054878,0.0945368661507030,0.0615982777400871,-0.00705485122185679,0.249997556206276,0.249995014299666,0.0,-0.0,-0.2900000214576721,-0.00705485122185679,0.249997556206276,0.0904964483511502,0.307054851221857,0.0500024437937243,0.549995014299666
297,59.08944552903995,10.5031211450285,-3.37450354625453,1.95081314989955,0.0468671692344604,0.0706491654548107,0.0458988880547939,0.0123125193703431,0.249997550620854,0.249995023729970,0.0,-0.0,-0.2900000214576721,0.0123125193703431,0.249997550620854,0.0904964550466655,0.287687480629657,0.0500024493791464,0.549995023729970
298,59.284405456040986,10.4950983844206,-3.36432112038149,1.96342838486724,0.00357763072121793,0.0531235097313290,0.0411017371678715,0.0934231038014644,0.249997542062687,0.249995035833017,0.0,-0.0,-0.2900000214576721,0.0934231038014644,0.249997542062687,0.0904964636398288,0.206576896198536,0.0500024579373133,0.549995035833017
299,59.49462278105784,10.4879421963173,-3.35122250966731,1.97094782623303,-0.0284362962456890,0.0677968164918474,0.0507769150672010,0.239274038646422,0.249997538083410,0.249995052958627,0.0,-0.0,-0.2900000214576721,0.239274038646422,0.249997538083410,0.0904964757990118,0.0607259613535776,0.0500024619165896,0.549995052958627
300,59.672811412019655,10.4784290147528,-3.34035306957327,1.97838235564285,-0.0274697181061794,0.0762330617531251,0.0541151005550336,0.249999460234559,0.249999992142710,0.249999970707218,0.0,-0.0,-0.2900000214576721,0.249999460234559,0.249999992142710,0.0904999674004058,0.0500005397654408,0.0500000078572897,0.549999970707218
301,59.89759793900885,10.4674023979415,-3.32759449658777,1.98736127283387,-0.0315669211201265,0.110328183079521,0.0998569359429285,0.249998989336447,0.249997567518742,0.249995046737503,0.0,-0.0,-0.2900000214576721,0.249998989336447,0.249997567518742,0.0904964713820137,0.0500010106635533,0.0500024324812580,0.549995046737503
302,60.074895992991515,10.4550315915209,-3.31569727780062,1.99718093946831,-0.0174607939214872,0.116325087180598,0.0969160527794195,0.249999245374320,0.249997588510065,0.249995044895407,0.0,-0.0,-0.2900000214576721,0.249999245374320,0.249997588510065,0.0904964700741256,0.0500007546256799,0.0500024114899355,0.549995044895407
303,60.279982320033014,10.4512439329478,-3.30626497029725,2.00711515569118,0.00125674359654503,0.108283577637425,0.113024363444796,0.249954811875101,0.249995760122560,0.249998014502733,0.0,-0.0,-0.2900000214576721,0.249954811875101,0.249995760122560,0.0904985784952632,0.0500451881248985,0.0500042398774404,0.549998014502733
304,60.48239039303735,10.4431411834704,-3.29658093204042,2.02484834659260,0.00210385131218397,0.109445677274251,0.138121419721627,0.250001329981806,0.249997600671073,0.249995061470038,0.0,-0.0,-0.2900000214576721,0.250001329981806,0.249997600671073,0.0904964818421134,0.0499986700181940,0.0500023993289268,0.549995061470038
305,60.675528850988485,10.4439391622551,-3.28634080277882,2.03323524850394,0.0372407484092467,0.108291811425304,0.107350411940431,0.249996091890130,0.249997606903860,0.249995126992392,0.0,-0.0,-0.2900000214576721,0.249996091890130,0.249997606903860,0.0904965283629832,0.0500039081098703,0.0500023930961397,0.549995126992392
